tic,conm,datadate,fyear,at,lt,teq,revt,ni,exchg,sic
CIVB,CIVISTA BANCSHARES INC,31DEC2018,2018,2138.954,1840.056,298.898,91.808,14.139,14.0,6020.0
RYTM,RHYTHM PHARMACEUTICLS,31DEC2018,2018,260.21,13.954,246.256,0.0,-74.064,14.0,2836.0
PGRE,PARAMOUNT GROUP INC,31DEC2018,2018,8755.978,3864.314,4891.664,767.544,9.147,11.0,6798.0
GWB,GREAT WESTERN BANCORP INC,30SEP2018,2018,12116.808,10276.257,1840.551,555.446,157.916,11.0,6020.0
VSLR,VIVINT SOLAR INC,31DEC2018,2018,2327.255,1845.471,362.212,290.321,-15.592,11.0,3620.0
CALA,CALITHERA BIOSCIENCES INC,31DEC2018,2018,142.725,16.011,126.714,22.254,-54.629,14.0,2836.0
USDP,USD PARTNERS LP,31DEC2018,2018,287.295,217.831,69.464,119.226,21.132,11.0,4610.0
STOR,STORE CAPITAL CORP,31DEC2018,2018,7113.971,3250.47,3863.501,540.756,216.97,11.0,6798.0
VBTX,VERITEX HOLDINGS INC,31DEC2018,2018,3208.55,2677.912,530.638,155.756,39.341,14.0,6020.0
AFMD,AFFIMED NV,31DEC2018,2018,133.007,87.063,45.944,27.174,-22.299,14.0,2836.0
CNXM,CNX MIDSTREAM PARTNERS LP,31DEC2018,2018,925.428,526.114,399.314,256.668,134.042,11.0,4922.0
PRAH,PRA HEALTH SCIENCES INC,31DEC2018,2018,3186.467,2135.047,1051.42,2871.922,153.905,14.0,8731.0
NVEC,NVE CORP,31MAR2019,2018,83.616,0.836,82.78,26.472,14.508,14.0,3674.0
XENE,XENON PHARMACEUTICALS INC,31DEC2018,2018,122.428,19.133,103.295,0.0,-34.497,14.0,2836.0
CDK,CDK GLOBAL INC,30JUN2018,2018,3008.4,3355.7,-347.3,2273.2,380.8,14.0,7370.0
MMSI,MERIT MEDICAL SYSTEMS INC,31DEC2018,2018,1620.012,687.237,932.775,882.753,42.017,14.0,3841.0
FRPT,FRESHPET INC,31DEC2018,2018,139.965,18.491,121.474,193.237,-5.361,14.0,2040.0
VCTR,VICTORY CPTL HLDGS INC,31DEC2018,2018,801.511,345.963,455.548,413.412,63.704,14.0,6282.0
CTXR,CITIUS PHARMACEUTICALS INC,30SEP2018,2018,31.051,3.185,27.866,0.0,-12.537,14.0,2834.0
CZR,CAESARS ENTERTAINMENT INC,31DEC2018,2018,5911.462,4882.309,1029.153,2056.007,95.235,14.0,7990.0
SKYS,SKY SOLAR HLDGS LTD -ADR,31DEC2018,2018,585.217,507.01,78.207,64.876,-21.955,14.0,4991.0
TBK,TRIUMPH BANCORP INC,31DEC2018,2018,4559.779,3923.172,636.607,284.875,51.708,14.0,6036.0
BSGM,BIOSIG TECHNOLOGIES INC,31DEC2018,2018,4.997,1.198,3.799,0.0,-17.251,14.0,3845.0
CFG,CITIZENS FINANCIAL GROUP INC,31DEC2018,2018,160518.0,139701.0,20817.0,7359.0,1721.0,11.0,6020.0
HESM,HESS MIDSTREAM LP,31DEC2018,2018,2819.7,108.8,2710.9,662.4,70.8,11.0,1311.0
TUSK,MAMMOTH ENERGY SERVICES INC,31DEC2018,2018,1073.091,319.039,754.052,1690.084,235.965,14.0,1389.0
VIVE,VIVEVE MEDICAL INC,31DEC2018,2018,46.834,41.922,4.912,18.517,-49.981,14.0,3845.0
CHRS,COHERUS BIOSCIENCES INC,31DEC2018,2018,99.467,138.058,-38.591,0.0,-209.339,14.0,2836.0
HUBS,HUBSPOT INC,31DEC2018,2018,833.953,589.312,244.641,512.98,-63.828,11.0,7370.0
BOOT,BOOT BARN HOLDINGS INC,31MAR2019,2018,636.075,371.911,264.164,776.854,39.022,11.0,5661.0
FGEN,FIBROGEN INC,31DEC2018,2018,880.598,352.128,528.47,212.958,-86.42,14.0,2836.0
PANL,PANGAEA LOGISTICS SOLUTIONS,31DEC2018,2018,453.475,220.108,233.367,372.97,17.757,14.0,4412.0
NVRO,NEVRO CORP,31DEC2018,2018,463.116,217.633,245.483,387.289,-49.205,11.0,3845.0
CCRC,CHINA CUSTOMER RELATNS  CTRS,31DEC2018,2018,71.208,17.89,53.318,141.434,16.093,14.0,7374.0
PYPD,POLYPID LTD,31DEC2018,2018,14.484,26.847,-12.363,0.0,5.917,14.0,2834.0
VERB,VERB TECHNOLOGY CO INC,31DEC2018,2018,0.898,5.953,-5.055,0.032,-12.127,14.0,7370.0
WK,WORKIVA INC,31DEC2018,2018,231.111,240.851,-9.74,244.344,-50.071,11.0,7370.0
SNR,NEW SENIOR INVESTMENT GROUP,31DEC2018,2018,2286.258,1963.806,322.452,484.388,-159.355,11.0,6798.0
CRBP,CORBUS PHARMACEUTICALS HLDGS,31DEC2018,2018,46.989,19.465,27.524,4.822,-55.672,14.0,2836.0
SIEN,SIENTRA INC,31DEC2018,2018,168.359,101.481,66.878,68.126,-82.627,14.0,3842.0
SYNH,SYNEOS HEALTH INC,31DEC2018,2018,7254.909,4398.765,2856.144,4390.116,24.284,14.0,8731.0
UPLD,UPLAND SOFTWARE INC,31DEC2018,2018,483.198,395.891,87.307,149.885,-10.839,14.0,7370.0
GRBK,GREEN BRICK PARTNERS INC,31DEC2018,2018,784.026,289.863,485.632,623.647,51.623,14.0,1531.0
MCF,CONTANGO OIL & GAS CO,31DEC2018,2018,257.132,116.743,140.389,77.087,-121.568,12.0,1311.0
JYNT,JOINT CORP (THE),31DEC2018,2018,23.526,21.165,2.361,31.789,0.253,14.0,6794.0
IBOC,INTL BANCSHARES CORP,31DEC2018,2018,11871.952,9932.37,1939.582,630.864,215.931,14.0,6020.0
NMRD,NEMAURA MEDICAL INC,31MAR2019,2018,4.764,2.537,2.227,0.0,-4.453,14.0,3845.0
AINC,ASHFORD INC,31DEC2018,2018,379.005,108.726,266.748,195.52,10.182,12.0,6282.0
LMRK,LANDMARK INFRAST PRTNS LP,31DEC2018,2018,786.613,401.628,384.985,66.407,115.794,14.0,6519.0
AXTA,AXALTA COATING SYSTEMS LTD,31DEC2018,2018,6675.7,5365.2,1310.5,4696.0,207.1,11.0,2851.0
TANH,TANTECH HOLDINGS LTD,31DEC2018,2018,134.194,24.208,109.986,29.561,1.977,14.0,2860.0
FND,FLOOR & DECOR HLDGS,31DEC2018,2018,1234.091,649.782,584.309,1709.848,116.187,11.0,5211.0
MOMO,MOMO INC  -ADR,31DEC2018,2018,2757.487,1154.823,1602.664,1949.512,409.398,14.0,7370.0
ONDK,ON DECK CAPITAL INC,31DEC2018,2018,1161.57,857.281,304.289,398.376,27.681,11.0,6159.0
UFAB,UNIQUE FABRICATING INC,31DEC2018,2018,123.287,74.399,48.888,174.91,3.699,12.0,3714.0
NEWR,NEW RELIC INC,31MAR2019,2018,1090.227,737.864,349.63,479.225,-40.893,11.0,7370.0
ICBK,COUNTY BANCORP INC,31DEC2018,2018,1521.027,1368.743,152.284,73.05,14.251,14.0,6020.0
TBI,TRUEBLUE INC,31DEC2018,2018,1114.844,523.405,591.439,2499.207,65.754,11.0,7363.0
BLCM,BELLICUM PHARMACEUTICALS INC,31DEC2018,2018,121.501,53.023,68.478,1.12,-98.036,14.0,2836.0
HCA,HCA HEALTHCARE INC,31DEC2018,2018,39207.0,42125.0,-2918.0,46677.0,3787.0,11.0,8062.0
SND,SMART SAND INC,31DEC2018,2018,320.292,110.932,209.36,212.47,18.688,14.0,1400.0
XLNX,XILINX INC,31MAR2019,2018,5151.348,2289.839,2861.509,3059.04,889.75,14.0,3674.0
GNSS,GENASYS INC,30SEP2018,2018,41.861,8.372,33.489,26.307,-3.745,14.0,3651.0
CURO,CURO GROUP HLDGS CORP,31DEC2018,2018,919.617,938.718,-19.101,1094.311,-22.053,11.0,6141.0
PARR,PAR PACIFIC HOLDINGS INC,31DEC2018,2018,1460.734,948.405,512.329,3410.728,39.427,11.0,2911.0
UE,URBAN EDGE PROPERTIES,31DEC2018,2018,2798.994,1793.017,1005.977,422.496,105.15,11.0,6798.0
GTIM,GOOD TIMES RESTAURANTS INC,30SEP2018,2018,60.95,23.729,37.221,99.24,-1.034,14.0,5812.0
GMS,GMS INC,30APR2019,2018,2149.554,1520.378,629.176,3116.032,56.002,11.0,5030.0
PIRS,PIERIS PHARMACEUTICALS INC,31DEC2018,2018,141.341,101.406,39.935,29.101,-26.754,14.0,2836.0
SUM,SUMMIT MATERIALS INC,31DEC2018,2018,3857.641,2515.496,1342.145,2101.002,33.906,11.0,1400.0
ASND,ASCENDIS PHARMA AS -ADR,31DEC2018,2018,365.186,44.557,320.629,12.114,-148.948,14.0,2836.0
LCI,LANNETT CO INC,30JUN2018,2018,1575.304,976.389,598.915,684.563,28.69,11.0,2834.0
ZI,ZOOMINFO TECHNOLOGIES,31DEC2018,2018,591.0,710.1,-119.1,144.3,-28.6,14.0,7370.0
VSTO,VISTA OUTDOOR INC,31MAR2019,2018,1738.023,1128.983,609.04,2058.528,-648.443,11.0,3480.0
ESTE,EARTHSTONE ENERGY INC,31DEC2018,2018,1004.308,177.816,826.492,165.356,42.325,11.0,1311.0
SHAK,SHAKE SHACK INC,31DEC2018,2018,610.532,337.077,273.455,459.31,15.179,11.0,5812.0
DEA,EASTERLY GOVERNMENT PPTYS,31DEC2018,2018,1861.55,836.297,1025.253,160.591,5.704,11.0,6798.0
HLG,HAILIANG EDUCATION GRP -ADR,30JUN2018,2018,284.746,83.094,201.652,176.655,33.627,14.0,8200.0
TCON,TRACON PHARMACEUTICALS INC,31DEC2018,2018,40.648,19.206,21.442,3.0,-34.959,14.0,2836.0
AVGR,AVINGER INC,31DEC2018,2018,23.699,14.239,9.46,7.915,-27.558,14.0,3841.0
INOV,INOVALON HOLDINGS INC,31DEC2018,2018,1921.415,1238.826,682.589,527.676,-39.164,14.0,7370.0
HTGM,HTG MOLECULAR DIAGNOSTICS,31DEC2018,2018,43.771,22.679,21.092,21.504,-16.454,14.0,2835.0
SYBT,STOCK YARDS BANCORP INC,31DEC2018,2018,3302.924,2936.424,366.5,175.119,55.517,14.0,6020.0
PATI,PATRIOT TRANSPORTATION HLDG,30SEP2018,2018,69.817,17.411,52.406,114.065,5.119,14.0,4213.0
CC,CHEMOURS CO,31DEC2018,2018,7362.0,6342.0,1020.0,6638.0,995.0,11.0,2860.0
KEN,KENON HOLDINGS LTD,31DEC2018,2018,1455.118,739.4,715.718,364.012,434.213,11.0,4991.0
CWBR,COHBAR INC,31DEC2018,2018,23.041,5.078,17.963,0.0,-15.706,14.0,2836.0
TRMB,TRIMBLE INC,31DEC2018,2018,5776.4,3101.6,2674.8,3108.4,282.8,14.0,3829.0
VERU,VERU INC,30SEP2018,2018,48.453,18.972,29.481,15.864,-23.938,14.0,3060.0
AJX,GREAT AJAX CORP,31DEC2018,2018,1602.871,1268.592,334.279,112.663,28.34,11.0,6798.0
CKX,CKX LANDS INC,31DEC2018,2018,15.602,0.404,15.198,1.195,1.115,12.0,6792.0
MFH,MERCURITY FNTCH HLD INC -ADR,31DEC2018,2018,5.025,27.211,-22.186,36.455,-123.24,14.0,5961.0
NVTA,INVITAE CORP,31DEC2018,2018,282.959,121.12,161.839,147.699,-129.355,11.0,8071.0
GRNQ,GREENPRO CAPITAL CORP,31DEC2018,2018,10.064,5.335,4.729,4.213,-8.55,14.0,8741.0
BLPH,BELLEROPHON THERAPEUTICS INC,31DEC2018,2018,18.36,14.504,3.856,0.0,2.814,14.0,3845.0
EPIX,ESSA PHARMA INC,30SEP2018,2018,16.017,6.865,9.152,0.0,-11.629,14.0,2836.0
FNWB,FIRST NORTHWEST BANCRP,31DEC2018,2018,1258.758,1086.494,172.264,51.724,7.105,14.0,6036.0
XHR,XENIA HOTELS & RESORTS INC,31DEC2018,2018,3170.087,1317.382,1852.705,1058.207,193.688,11.0,6798.0
EXPO,EXPONENT INC,31DEC2018,2018,468.936,155.027,313.909,379.523,72.254,14.0,8742.0
GDDY,GODADDY INC,31DEC2018,2018,6083.4,5258.9,824.5,2660.1,77.1,11.0,7370.0
UNIT,UNITI GROUP INC,31DEC2018,2018,4592.937,5999.632,-1406.695,1017.634,16.187,14.0,6798.0
ENR,ENERGIZER HOLDINGS INC,30SEP2018,2018,3178.8,3154.3,24.5,1797.7,93.5,11.0,3690.0
BHE,BENCHMARK ELECTRONICS INC,31DEC2018,2018,1899.783,767.558,1132.225,2566.465,22.817,11.0,3672.0
NXRT,NEXPOINT RESIDENTIAL TR INC,31DEC2018,2018,1161.21,862.615,296.028,146.597,-1.609,11.0,6798.0
FRTA,FORTERRA INC,31DEC2018,2018,1793.252,1685.03,108.222,1479.712,-24.365,14.0,3272.0
RKDA,ARCADIA BIOSCIENCES INC,31DEC2018,2018,24.024,11.209,12.815,1.464,-13.48,14.0,2836.0
VRAY,VIEWRAY INC,31DEC2018,2018,294.97,127.661,167.309,80.962,-76.396,14.0,3845.0
GEN,GENESIS HEALTHCARE INC,31DEC2018,2018,4263.623,6308.489,-2044.866,4976.65,-235.231,11.0,8051.0
SEDG,SOLAREDGE TECHNOLOGIES INC,31DEC2018,2018,964.472,393.746,570.726,937.237,128.833,14.0,3674.0
NSA,NATIONAL STORAGE AFFILIATES,31DEC2018,2018,2729.263,1326.964,1402.299,329.473,14.109,11.0,6798.0
JCAP,JERNIGAN CAPITAL INC,31DEC2018,2018,590.408,42.544,547.864,33.096,54.366,11.0,6798.0
BLBD,BLUE BIRD CORP,30SEP2018,2018,307.43,335.766,-28.336,1024.976,30.82,14.0,3713.0
MTRX,MATRIX SERVICE CO,30JUN2018,2018,558.033,239.19,318.843,1091.553,-11.48,14.0,1623.0
BNED,BARNES & NOBLE EDUCATION INC,30APR2019,2018,946.18,495.552,450.628,2034.643,-24.374,11.0,5940.0
ESE,ESCO TECHNOLOGIES INC,30SEP2018,2018,1265.122,505.712,759.41,771.582,92.136,11.0,3825.0
CABO,CABLE ONE INC,31DEC2018,2018,2303.234,1527.876,775.358,1072.295,164.76,11.0,4841.0
INUV,INUVO INC,31DEC2018,2018,28.666,17.632,11.034,73.331,-5.891,12.0,7370.0
ETSY,ETSY INC,31DEC2018,2018,901.851,500.953,400.898,603.693,77.491,14.0,7370.0
OPGN,OPGEN INC,31DEC2018,2018,8.95,5.641,3.309,2.947,-13.368,14.0,2835.0
KRNT,KORNIT DIGITAL LTD,31DEC2018,2018,214.823,35.687,179.136,142.373,12.429,14.0,3555.0
BLD,TOPBUILD CORP,31DEC2018,2018,2454.531,1382.433,1072.098,2384.249,134.752,11.0,1700.0
PJT,PJT PARTNERS INC,31DEC2018,2018,671.817,184.068,487.749,562.588,27.17,11.0,6200.0
LITE,LUMENTUM HOLDINGS INC,30JUN2018,2018,1581.5,619.6,926.1,1247.7,247.2,14.0,3576.0
ETH,ETHAN ALLEN INTERIORS INC,30JUN2018,2018,530.433,146.563,383.87,766.784,36.371,11.0,2510.0
BIOL,BIOLASE INC,31DEC2018,2018,38.516,27.427,11.089,46.155,-21.516,14.0,3843.0
EVA,ENVIVA PARTNERS LP,31DEC2018,2018,748.77,602.054,146.716,574.041,6.952,11.0,2400.0
XBIT,XBIOTECH INC,31DEC2018,2018,44.345,2.947,41.398,0.0,-21.138,14.0,2836.0
ADRO,ADURO BIOTECH INC,31DEC2018,2018,357.504,222.193,135.311,15.087,-95.357,14.0,2836.0
TYME,TYME TECHNOLOGIES INC,31MAR2019,2018,17.517,7.849,9.668,0.0,-32.983,14.0,2836.0
GSBD,GOLDMAN SACHS BDC INC,31DEC2018,2018,1396.976,687.084,709.892,146.731,53.678,11.0,6797.0
CDTX,CIDARA THERAPEUTICS INC,31DEC2018,2018,79.112,19.973,59.139,0.0,-59.016,14.0,2836.0
TYHT,SHINECO INC,30JUN2018,2018,83.1,10.227,72.873,43.898,7.588,14.0,2834.0
BPMC,BLUEPRINT MEDICINES CORP,31DEC2018,2018,540.124,121.115,419.009,44.521,-236.642,14.0,2836.0
VIRT,VIRTU FINANCIAL INC,31DEC2018,2018,7380.978,5886.279,1494.699,1543.508,289.441,14.0,6211.0
BSM,BLACK STONE MINERALS LP,31DEC2018,2018,1750.124,547.5,1202.624,609.568,295.536,11.0,1311.0
NRIM,NORTHRIM BANCORP INC,31DEC2018,2018,1502.988,1297.041,205.947,96.344,20.004,14.0,6020.0
OPRX,OPTIMIZERX CORP,31DEC2018,2018,25.055,6.597,18.458,21.206,0.226,14.0,7370.0
CVA,COVANTA HOLDING CORP,31DEC2018,2018,3843.0,3356.0,487.0,1868.0,152.0,11.0,4950.0
CATY,CATHAY GENERAL BANCORP,31DEC2018,2018,16784.737,14662.871,2121.866,719.322,271.885,14.0,6020.0
CCR,CONSOL COAL RESOURCES LP,31DEC2018,2018,474.563,249.823,224.74,351.966,66.566,11.0,1220.0
HZN,HORIZON GLOBAL CORP,31DEC2018,2018,521.35,587.57,-66.22,849.95,-203.96,11.0,3714.0
CDAY,CERIDIAN HCM HOLDING,31DEC2018,2018,5154.4,3622.4,1532.0,746.4,-63.4,11.0,7370.0
PFHD,PROFESSIONAL HOLDING CORP,31DEC2018,2018,729.625,649.944,79.681,29.624,2.106,14.0,6020.0
COLL,COLLEGIUM PHARMACEUTICAL INC,31DEC2018,2018,291.245,199.66,91.585,280.413,-39.128,14.0,2834.0
CHCT,COMMUNITY HEALTHCARE TRUST,31DEC2018,2018,426.57,154.911,271.659,49.05,4.403,11.0,6798.0
ADAP,ADAPTIMMUNE THERAPEUTICS,31DEC2018,2018,276.736,29.851,246.885,59.505,-95.514,14.0,2836.0
HAYN,HAYNES INTERNATIONAL INC,30SEP2018,2018,588.694,255.474,333.22,435.326,-21.751,14.0,3310.0
LIFE,ATYR PHARMA INC,31DEC2018,2018,52.746,19.096,33.65,0.0,-34.515,14.0,2836.0
SHOP,SHOPIFY INC,31DEC2018,2018,2254.785,164.017,2090.768,1073.229,-64.553,11.0,7370.0
NOK,NOKIA CORP,31DEC2018,2018,45242.918,27644.697,17598.221,25850.643,-389.265,11.0,3663.0
ALTA,ALTABANCORP,31DEC2018,2018,2184.294,1894.132,290.162,130.481,40.632,14.0,6020.0
BZUN,BAOZUN INC,31DEC2018,2018,583.879,264.736,319.143,784.118,39.215,14.0,5961.0
PAVM,PAVMED INC,31DEC2018,2018,8.496,10.972,-2.476,0.0,-17.969,14.0,3841.0
CYH,COMMUNITY HEALTH SYSTEMS INC,31DEC2018,2018,15859.0,16818.0,-1463.0,14155.0,-788.0,11.0,8062.0
DORM,DORMAN PRODUCTS INC,31DEC2018,2018,887.557,159.934,727.623,973.705,133.602,14.0,3714.0
PICO,PICO HOLDINGS INC,31DEC2018,2018,180.211,3.587,176.624,14.363,-3.329,14.0,6552.0
PSB,PS BUSINESS PARKS,31DEC2018,2018,2068.594,85.141,1983.453,415.026,226.702,11.0,6798.0
AZO,AUTOZONE INC,31AUG2018,2018,9346.98,10867.335,-1520.355,11221.077,1337.536,11.0,5531.0
IO,ION GEOPHYSICAL CORP,31DEC2018,2018,244.749,236.925,7.824,180.045,-71.171,11.0,1382.0
REGN,REGENERON PHARMACEUTICALS,31DEC2018,2018,11734.5,2977.2,8757.3,6710.8,2444.4,14.0,2834.0
EVH,EVOLENT HEALTH INC,31DEC2018,2018,1722.281,532.925,1189.356,631.561,-52.658,11.0,7372.0
WING,WINGSTOP INC,31DEC2018,2018,139.749,364.579,-224.83,153.181,21.719,14.0,5812.0
FIT,FITBIT INC,31DEC2018,2018,1515.547,779.609,735.938,1511.983,-185.829,11.0,3663.0
EXTN,EXTERRAN CORP,31DEC2018,2018,1567.054,1014.233,552.821,1358.056,24.854,11.0,3533.0
BW,BABCOCK & WILCOX ENTERPRISES,31DEC2018,2018,745.497,1022.794,-277.297,1062.388,-725.292,11.0,3510.0
AXGT,AXOVANT GENE THERAPIES LTD,31MAR2019,2018,122.706,66.493,56.213,0.0,-129.065,14.0,2836.0
APLE,APPLE HOSPITALITY REIT INC,31DEC2018,2018,4928.672,1519.662,3409.01,1270.555,206.086,11.0,6798.0
X,UNITED STATES STEEL CORP,31DEC2018,2018,10982.0,6779.0,4203.0,14178.0,1115.0,11.0,3312.0
CATB,CATABASIS PHARMACEUTICALS,31DEC2018,2018,39.169,4.227,34.942,0.0,-25.87,14.0,2836.0
GKOS,GLAUKOS CORP,31DEC2018,2018,206.97,33.11,173.86,181.278,-12.951,11.0,3841.0
GNL,GLOBAL NET LEASE INC,31DEC2018,2018,3309.478,1880.732,1428.746,282.207,10.897,11.0,6798.0
AXAS,ABRAXAS PETROLEUM CORP/NV,31DEC2018,2018,425.89,259.38,166.51,149.167,57.821,14.0,1311.0
HAE,HAEMONETICS CORP,31MAR2019,2018,1274.767,606.899,667.868,967.579,55.019,11.0,3841.0
IONS,IONIS PHARMACEUTICALS INC,31DEC2018,2018,2667.784,1480.624,1187.16,599.674,273.741,14.0,2834.0
APPF,APPFOLIO INC,31DEC2018,2018,175.741,83.895,91.846,190.071,19.967,14.0,7370.0
GPP,GREEN PLAINS PARTNERS LP,31DEC2018,2018,81.144,153.598,-72.454,100.748,55.681,14.0,4610.0
OLLI,OLLIE'S BARGAIN OUTLET HLDGS,31JAN2019,2018,1159.003,216.351,942.652,1241.377,135.013,14.0,5331.0
CFMS,CONFORMIS INC,31DEC2018,2018,62.983,26.783,36.2,79.289,-43.365,14.0,3842.0
APEX,APEX GLOBAL BRANDS INC,31JAN2019,2018,93.111,78.776,14.335,24.444,-12.326,14.0,6794.0
LCUT,LIFETIME BRANDS INC,31DEC2018,2018,708.572,429.079,279.493,704.542,-1.72,14.0,3420.0
FSV,FIRSTSERVICE CORP,31DEC2018,2018,1007.474,619.663,236.226,1931.473,65.865,14.0,6531.0
ALRM,ALARM.COM HOLDINGS INC,31DEC2018,2018,440.985,163.396,277.589,420.494,21.524,14.0,7370.0
MYT,URBAN TEA INC,30JUN2018,2018,67.175,89.982,-22.807,38.452,-82.889,14.0,5411.0
FCFS,FIRSTCASH INC,31DEC2018,2018,2107.974,789.87,1318.104,1780.858,153.206,14.0,5900.0
DBI,DESIGNER BRANDS INC,31JAN2019,2018,1620.584,788.207,832.377,3183.738,-20.466,11.0,5661.0
NTRA,NATERA INC,31DEC2018,2018,268.171,236.009,32.162,257.654,-128.154,14.0,8071.0
MCRB,SERES THERAPEUTICS INC,31DEC2018,2018,120.472,168.517,-48.045,28.267,-98.942,14.0,2836.0
IDXX,IDEXX LABS INC,31DEC2018,2018,1537.349,1546.582,-9.233,2213.242,377.031,14.0,2835.0
AMRH,AMERI HOLDINGS INC,31DEC2018,2018,29.637,18.878,10.759,42.998,-16.898,14.0,7370.0
ISIG,INSIGNIA SYSTEMS INC,31DEC2018,2018,23.953,7.633,16.32,33.236,1.399,14.0,7310.0
AES,AES CORP (THE),31DEC2018,2018,32521.0,26038.0,5604.0,10736.0,1203.0,11.0,4991.0
CRVL,CORVEL CORP,31MAR2019,2018,318.018,123.213,194.805,595.74,46.703,14.0,6411.0
HWC,HANCOCK WHITNEY CORP,31DEC2018,2018,28235.907,25154.567,3081.34,1313.408,323.77,14.0,6020.0
STFC,STATE AUTO FINANCIAL CORP,31DEC2018,2018,2895.9,2077.4,818.5,1275.8,12.8,14.0,6331.0
IMBI,IMEDIA BRANDS INC,31JAN2019,2018,229.987,165.036,64.951,596.637,-22.157,14.0,5961.0
TDOC,TELADOC HEALTH INC,31DEC2018,2018,1528.876,515.757,1013.119,417.907,-97.084,11.0,8090.0
AMBC,AMBAC FINANCIAL GROUP INC,31DEC2018,2018,14588.711,12955.564,1633.147,499.247,267.399,11.0,6351.0
DIN,DINE BRANDS GLOBAL INC,31DEC2018,2018,1774.68,1976.953,-202.273,780.931,80.354,11.0,6794.0
KALU,KAISER ALUMINUM CORP,31DEC2018,2018,1419.3,678.9,740.4,1585.9,91.7,14.0,3350.0
ALKS,ALKERMES PLC,31DEC2018,2018,1825.007,653.722,1171.285,1094.274,-139.311,14.0,2834.0
MNST,MONSTER BEVERAGE CORP,31DEC2018,2018,4526.891,915.99,3610.901,3807.183,993.004,14.0,2086.0
SRG,SERITAGE GROWTH PROPERTIES,31DEC2018,2018,2876.076,1725.618,1150.458,212.192,-73.472,11.0,6798.0
VRTX,VERTEX PHARMACEUTICALS INC,31DEC2018,2018,6245.898,1810.695,4435.203,3047.597,2096.896,14.0,2834.0
MNRO,MONRO INC,31MAR2019,2018,1312.288,612.778,699.51,1200.23,79.752,14.0,7500.0
LIND,LINDBLAD EXPEDITIONS HLDGS,31DEC2018,2018,473.409,350.863,116.044,309.734,11.352,14.0,4700.0
PRGS,PROGRESS SOFTWARE CORP,30NOV2018,2018,640.609,330.527,310.082,397.165,63.491,14.0,7372.0
MTG,MGIC INVESTMENT CORP/WI,31DEC2018,2018,5677.802,2095.911,3581.891,1123.848,670.097,11.0,6351.0
TVTY,TIVITY HEALTH INC,31DEC2018,2018,482.079,113.078,369.001,606.299,98.803,14.0,8090.0
ZBRA,ZEBRA TECHNOLOGIES CP  -CL A,31DEC2018,2018,4339.0,3004.0,1335.0,4218.0,421.0,14.0,3577.0
BMCH,BMC STOCK HOLDINGS INC,31DEC2018,2018,1576.111,701.452,874.659,3682.448,119.738,14.0,5211.0
BOXL,BOXLIGHT CORP,31DEC2018,2018,21.267,13.299,7.968,37.841,-7.178,14.0,3861.0
AQMS,AQUA METALS INC,31DEC2018,2018,71.371,21.281,50.09,4.449,-40.254,14.0,4953.0
AEY,ADDVANTAGE TECHNOLOGIES GP,30SEP2018,2018,44.395,9.868,34.527,47.414,-7.32,14.0,5065.0
EZPW,EZCORP INC  -CL A,30SEP2018,2018,1246.92,502.214,744.706,813.515,39.059,14.0,5900.0
PRA,PROASSURANCE CORP,31DEC2018,2018,4600.726,3077.724,1523.002,850.482,47.057,11.0,6331.0
BOKF,BOK FINANCIAL CORP,31DEC2018,2018,38020.504,33577.459,4443.045,1845.21,445.646,14.0,6020.0
SPNE,SEASPINE HOLDINGS CORP,31DEC2018,2018,172.342,30.257,142.085,143.443,-33.524,14.0,3842.0
FIZZ,NATIONAL BEVERAGE CORP,30APR2019,2018,452.193,120.584,331.609,1014.105,140.853,14.0,2086.0
IBKC,IBERIABANK CORP,31DEC2018,2018,30833.015,26776.738,4056.277,1374.191,370.249,14.0,6020.0
BIIB,BIOGEN INC,31DEC2018,2018,25288.9,12257.3,13031.6,13452.9,4430.7,14.0,2836.0
MSGS,MADISON SQUARE GARDEN SPORTS,30JUN2018,2018,3736.173,1105.454,2554.035,1559.095,141.594,11.0,7900.0
RPD,RAPID7 INC,31DEC2018,2018,559.369,472.05,87.319,244.091,-55.545,14.0,7372.0
PULM,PULMATRIX INC,31DEC2018,2018,14.723,2.879,11.844,0.153,-20.563,14.0,2836.0
OOMA,OOMA INC,31JAN2019,2018,78.388,45.341,33.047,129.231,-14.572,11.0,4813.0
VTVT,VTV THERAPEUTICS INC,31DEC2018,2018,8.559,28.93,-82.853,12.434,-7.911,14.0,2836.0
CHMA,CHIASMA INC,31DEC2018,2018,63.256,29.132,34.124,0.0,-31.261,14.0,2836.0
JP,JUPAI HOLDINGS LTD -ADR,31DEC2018,2018,287.953,89.177,198.776,192.174,-56.376,11.0,6282.0
NHI,NATIONAL HEALTH INVESTORS,31DEC2018,2018,2750.57,1360.857,1389.713,294.612,154.333,11.0,6798.0
DSKE,DASEKE INC,31DEC2018,2018,1390.868,943.87,446.998,1613.082,-5.187,14.0,4213.0
BCDA,BIOCARDIA INC,31DEC2018,2018,6.417,2.625,3.792,0.625,-13.987,14.0,2836.0
AGLE,AEGLEA BIOTHERAPEUTICS INC,31DEC2018,2018,77.739,10.311,67.428,3.888,-44.348,14.0,2836.0
CSWI,CSW INDUSTRIALS INC,31MAR2019,2018,352.632,88.946,263.686,350.155,45.574,14.0,2800.0
WTT,WIRELESS TELECOM GROUP INC,31DEC2018,2018,44.167,12.185,31.982,52.788,0.035,12.0,3663.0
